"normDiff","diffNorm","frobNorm"
0.143352523027337,0.0357409218333395,0.178540305393273
0.184364904002321,0.00534671127138764,0.242181023108493
0.382754327933478,0.244356569734534,0.237568544334275
0.240527733884314,0.0147417193213804,0.276926111428444
0.283063462881812,0.0716419432177846,0.377862681820949
0.250467118787731,0.108500624268754,0.226241019131789
0.181944476243811,0.0185304841906639,0.148675747134734
0.310514372241451,0.0987037944281286,0.416022952581661
0.349219707546743,0.181874647024537,0.298795912274978
0.257841285075021,0.194375971804815,0.110882203198533
1.3883378251595,1.15765044095474,0.105468140676502
0.222114861375442,0.045836556209834,0.233946275415508
0.48907401614957,0.289472065740638,0.0841766919385811
0.230361663004339,0.0363252002631953,0.297787089617035
0.372606915378634,0.180496859013311,0.355712192322399
0.288470630382057,0.101993245755315,0.308532826844319
0.166554660657964,0.0419016948404078,0.174683250735096
0.184931544516926,0.0457905565984678,0.159677130517348
0.36944855780418,0.264122772984858,0.164224216910619
0.240077220322811,0.0162389235923486,0.280160801356994
0.519492224032652,0.130684307525276,0.573824485991768
0.160124522559442,0.0665549637984988,0.153580430543217
0.277746982088158,0.067346965315052,0.128351782613275
0.216081681835763,0.139780744828182,0.0933271987732882
0.549864607306386,0.338844935495218,0.172028503538765
0.198174973771066,0.0661603492114127,0.222133867347936
0.401893191129711,0.0324040592725463,0.537247041486941
0.444824817023439,0.239663531734263,0.260523206055606
0.24075868532993,0.0653015348928587,0.312639451129193
0.171283278959075,0.0142314723193184,0.142146902766536
0.541830901636278,0.264808845081191,0.564259528710663
0.29975524000242,0.106517521937028,0.275836294761838
0.29861593393175,0.183782591987988,0.171379299122034
0.749688712535012,0.554783147442198,0.3107799771391
0.288407925711876,0.141655989467714,0.252115271149965
0.46417317969339,0.137539255188256,0.543479363477876
0.349863200244886,0.0364309351773888,0.302891628479621
0.592439938713429,0.400924979000491,0.275999031659656
0.482066405518506,0.183159608509952,0.366245345794663
0.24352317270792,0.117233865955284,0.252969293014636
0.263391549916825,0.105940719444804,0.171369667476891
0.368002995795013,0.180626146068715,0.314336589561261
0.549061496623113,0.303617675473471,0.48180792892311
0.368042483212553,0.13567403975678,0.420434344254378
0.298305538415559,0.0554649767759863,0.391818768305246
0.413933226550211,0.281978532139124,0.171677228641997
0.254289530996949,0.00454908018265776,0.285705124991247
0.143038511950833,0.00994255384804155,0.196877017503476
0.943728576858141,0.731518041131393,0.137311728271895
0.613933626529295,0.320274675863469,0.58038052165881
0.165698737824533,0.0121955641317926,0.200622435393948
0.250523332673067,0.104483743267731,0.2656941492701
0.433060529724027,0.222576922090243,0.272692138518482
0.270094604212103,0.173131136160119,0.111119978333989
0.143306322609997,0.0329485930061642,0.191425692079171
0.370845026667187,0.033963612943702,0.257237404353263
0.227374428235911,0.00115632279909739,0.306703274792353
0.745549131278214,0.357677557565179,0.887477477339025
0.236537634831181,0.04054509613748,0.318633404529235
0.550134248344387,0.286080231682075,0.522428818071069
0.219257218288186,0.0691337027278145,0.233074102770209
0.429571983031544,0.234662709865085,0.24518302459644
0.681244088846925,0.348037812076334,0.692501240587714
0.538357056771365,0.374743138102329,0.154756387746162
0.364151082905067,0.0113684308533148,0.267892594420383
0.527094630625071,0.190244105547955,0.717936578967839
0.282119299117901,0.0204524286261001,0.183327454371019
0.185787973260584,0.0308747338664985,0.245704391973163
0.401639539927133,0.281390755999126,0.0953868673535432
0.296429333834352,0.0271354421587293,0.392522319480375
0.225640662670609,0.115112102440774,0.183508032371789
0.318364872532881,0.0849788254186294,0.382390937405666
0.308717783569607,0.184362715857927,0.191179913221158
0.358875702630342,0.152891157790118,0.229294242462226
0.463825752996821,0.12527330744062,0.43492369161652
0.407603774044362,0.130738080444672,0.372304373219348
0.392359984965399,0.22476203273187,0.209540419310968
0.295184844919495,0.188101711462771,0.145313039479684
0.327194923571519,0.0788346952060717,0.22838472972343
0.35939491412854,0.152029243189323,0.41720616970875
0.247203506823458,0.131557792452277,0.0958749914558668
0.276828265529819,0.0738627630253312,0.302652497539155
0.309473935693128,0.135691460753866,0.24640490519307
0.438912254574479,0.290343147671735,0.18642590772862
0.217245094661999,0.087585127803189,0.209932497182324
0.206936761058092,0.0486217659722497,0.152528076373329
0.409964516331362,0.116446540708864,0.394429976527131
0.509684706934061,0.345115393826882,0.122978349719633
0.185053604093493,0.0291995561626268,0.217592886474612
0.362044989950103,0.189106408990918,0.320193349676839
0.476976901716993,0.2392245857584,0.446291638223356
0.250586017283517,0.0390737159380392,0.303359616978737
0.292880371858009,0.165844969597533,0.179827927491793
0.35664560410544,0.126237222069964,0.222229405592762
0.58100839415988,0.276801895637358,0.489338678780289
0.295230827864344,0.113176780890976,0.331878307850579
0.221266703785158,0.0259390938517039,0.2785860731757
0.501396155324233,0.373161292493258,0.14428843298119
0.425740936455445,0.289556769919037,0.0987095611637642
0.733040605164574,0.57102699306351,0.139410199388923
