"normDiff","diffNorm","frobNorm"
3.00279918056549,1.85694602410505,1.46139954894304
1.53466539944199,0.941822338587656,1.05748430926366
5.09888139420716,3.87954424974176,1.85163675759031
8.97093339842391,7.69044607216553,1.82526930811623
7.85196320989798,6.32727441254513,1.85634211170343
6.63040854786995,5.56548447570303,1.6366384085674
6.99718179702338,5.63685295169017,1.63228221282489
6.38558459811484,5.67041057445221,1.48558171289508
9.1363689428637,7.79470806033334,1.74515210187753
5.82809557331976,5.06311937759241,1.44416545824517
8.71665741638877,7.4145137852529,1.96936118866459
1.19270112343968,0.497465334229593,0.986735180840396
2.45634907565713,1.41056251406116,1.41249813492616
8.95524314135944,7.72029679723404,1.6212600354921
4.88073595571668,3.23369895532478,1.94137684430179
12.4639150762915,11.7209593967999,1.34303239397387
7.65503732445037,6.21673888379743,1.9522567571199
7.01760230462813,5.8947356023868,1.88432105312508
2.6358940253798,1.37593513524978,1.44353064030848
1.2012439705956,0.639870404233374,0.978570212602679
3.10262279533259,1.41416151830535,1.37069641229105
19.7261963837941,18.0270744718708,1.67496159932313
8.56887491452076,7.28283401718007,1.92187097553981
2.38329996682506,1.04856147267661,1.47909403844746
2.71895033010025,1.9205119523966,1.51094451137693
9.26758648875895,7.99230997472544,1.71852173784445
2.90963829147303,1.19243198570885,1.73640947076606
9.44270548658475,8.305064289035,1.8527418228076
14.446319893724,12.8698782865615,1.84899919065888
4.25371561135494,2.80366461013724,1.90763572632246
17.1479330794935,15.9935221164172,1.87725374787035
3.81574407677505,2.45659697408422,1.61716341616237
10.4623678942907,8.83252297983997,1.81100709088942
6.57752469947541,5.45784063095893,1.72181506928394
4.21882382743651,3.34048882462415,1.4569120656604
4.79283067330382,3.19804901421488,1.53239775712167
10.2982355575025,8.48056351014765,1.72858468068222
3.80062557718663,2.62460448278024,1.58340270666092
1.85139939038781,0.855843167201984,1.36646847978092
1.2489480672231,0.536328302877074,1.12937403614504
10.391538734977,9.15809585181822,1.53241968659758
2.62301980739576,2.02658388406205,0.997359473276092
4.97643594867344,3.83345476259181,1.71875996842441
1.31384504271684,0.571672293018292,1.14528465425575
0.785275919372608,0.0114635671245988,0.948347231255729
2.98127778240246,2.21365191774462,1.04894076483586
12.4883189798531,11.4216946602636,1.78525378572825
4.2006083136879,2.56481925093282,1.90109688437971
16.5104626155326,15.4843493452976,1.45778552427877
6.55948518763007,4.7080239610443,1.58896849091386
7.55518307779716,6.16543280117248,1.9072396294172
1.21451827419012,0.156214736281519,1.26655137787662
3.60883360031433,2.02730007661466,1.88497586344378
3.77090130021513,3.05881975329421,1.34303759408553
4.39289015847515,3.29379309287495,1.38648452190947
2.09665085606987,0.63950527335148,1.47592396757699
2.43976050217439,1.71760530545392,1.25386076694949
1.26785065389363,0.173413184238748,1.30709210768208
4.6750477132705,3.30312116293624,1.66117939382163
3.4974264911543,2.61887774765709,1.64775426027718
6.26553411946406,4.87597671362874,1.60635751837097
16.5996888310441,15.4052134679361,1.8368209761991
3.5675484036572,2.08069271012248,1.62677605892402
12.1341660591903,10.6110310930533,1.75538243857278
2.370143197002,1.23604652442894,1.43991666244367
8.50370448367119,6.32073998599691,1.74814292015924
3.95560607733521,2.86024759494236,1.62545165379438
6.6197625376303,5.54052406058237,1.70418247138072
1.94384932415275,1.13380091065308,1.06859288521654
5.75055709582952,4.29859216181279,1.93441053672789
15.6155044298727,13.8924224548079,1.69353309035053
1.38560823161437,0.566944961160976,1.37593910705683
4.01238200989218,2.55624913238283,1.51421683071798
1.45240466984696,0.84594595414487,0.985699481911065
5.79031359423172,4.1023103988353,1.9336505952678
2.32857299847243,1.65281727109818,1.3623617849031
1.28364416259423,0.33151308450285,1.20209475398032
9.06479221333904,7.5410830356694,1.44638720535282
8.04715448083869,6.700044278731,1.80623219107076
1.31756574420099,0.0984769459007351,1.48781486715167
4.95284055675413,3.82199120799247,1.4896822377742
1.90099013319762,0.755151976867064,1.51478841349638
5.42187485940826,4.76700386614279,1.29659417730393
4.15538245997769,3.29942473346665,1.30087649505698
2.52186843946614,1.53445976122931,1.46339048632995
1.19172808555535,0.384591303935222,1.19407744514845
2.15396714060671,1.19591369818455,1.36294448531133
1.55482425936756,0.940016095876418,0.949767692502794
2.05019558692525,1.19576099553346,1.29702036281658
4.98124767448518,3.68252654188124,1.60299601504958
7.57403181662677,6.39834445087232,1.61129743923605
12.5216378225116,10.8505439695075,1.74612565384989
11.1035391961969,9.12204297528007,1.75406606526162
21.9153189317296,20.6299152215479,1.89123792920825
2.17764043410345,0.725980423209955,1.45862525585971
2.5611759297215,1.06631753699541,1.53009426568505
2.54914336924551,1.40083545246044,1.40142113120052
3.46271462214436,2.28255762872288,1.60330791835874
3.98427036072116,3.23679509188363,1.29816737498879
7.84950405346363,6.86917299952262,1.75745119492633
