"normDiff","diffNorm","frobNorm"
2.0691527153661,1.14868456052966,1.22866624746333
2.03938017653124,0.854869836432507,1.50407499032883
2.439681574174,1.58992237577514,1.40009374847249
2.50132909330254,1.60199265186983,1.13450366640953
2.2169119953593,1.39595641541866,1.23223381144063
1.68264068768425,1.09978821112972,1.17585841869777
1.35851680368232,0.347595222305307,1.19409251175963
1.28509023020448,0.445715677286075,1.27148647418545
2.69724903084403,1.45704243589287,1.54427769271545
1.49583493692416,0.761578889333904,1.34041737228109
2.78879121475196,2.36404416135536,0.83877408186252
2.31629798777803,1.44148982760157,1.3249604105489
1.86305763867428,0.874821686340171,1.50776060981435
2.22824682297589,1.27016560327828,1.54722911103315
2.46299762649194,1.34580139557258,1.67980224884834
2.15406833728593,1.18898512411931,1.59898440900395
2.27240970135574,1.20202943949644,1.45941217326664
2.25759532277007,1.36755175780324,1.59525905523644
2.15576836417057,1.33731624830898,1.52189850482759
1.84839142069572,0.895707517949623,1.3001949416484
1.38837528690327,0.424651409201241,1.48664010927537
1.45433878232154,0.792697928491087,1.22469785993782
2.14031255177099,1.04449976269875,1.44196790088593
2.14442615792784,1.10230325215197,1.47528103843591
1.40458887540565,0.768758326823101,1.17916912134596
2.34150365929805,1.78503260919967,1.31728588544566
2.60889383038902,1.41293091297614,1.59947897133473
2.47006532252269,1.25219047198745,1.69273628466318
2.13081902599786,1.00489508712167,1.33684043978817
1.82823031131457,0.913533168952752,1.44069462775635
2.06755356381082,0.60118860748388,1.68746623954448
2.34994558629517,1.29774285043817,1.4729194217516
2.17667945957124,1.66875043770199,1.05836590365286
1.78585000576581,1.21655159613467,1.25799266491387
2.17317435347196,1.33135216944799,1.30229224899124
2.17405495769551,1.0070041327986,1.72007251607585
1.41805976696564,0.477220223152629,1.25272749850273
2.47212966783132,1.83804135053484,1.03773917626563
1.59089417185678,0.584362005680108,1.45024266556273
2.00191707830929,1.11568580099508,1.56193219813603
1.96293342283547,1.0549472670432,1.54856536410258
2.89230197369183,2.06607584337212,1.33477794172066
2.52865850589309,1.40167465749224,1.58818970285956
1.97961263398036,0.979866610631157,1.39410446843419
1.9957175607361,1.24122641944455,1.27794506631685
1.72411786009468,0.844192546111284,1.38808611918728
1.7069257176885,1.15493213285577,1.02369676319704
2.44491566715174,1.69241146804458,1.3872535144391
1.55532525830142,0.900779977056208,1.02735045347104
1.84982342844657,0.926588785502287,1.46115633660509
