"normDiff","diffNorm","frobNorm"
0.37629551399235,0.0761513061979044,0.342199099292903
0.491551941963665,0.139072287253668,0.511054046241368
0.692445175875738,0.391259706900922,0.460226303686167
0.405275223309914,0.122436149106188,0.403993510540672
0.506448976863735,0.0612490868263467,0.570088101386097
0.503960848676294,0.215222249141796,0.468185511491605
0.579634116086026,0.118640684899443,0.553731061121945
0.53355197315713,0.0346005007480776,0.675268888558478
0.45346148651299,0.067999277483556,0.391294517762847
0.494761041934629,0.288761150832799,0.316553136595866
1.57468284370426,1.30224130923388,0.14847250947325
0.444477303687168,0.14147874722267,0.514497296696065
0.553173376096833,0.138742631873218,0.715027100688278
0.543857660151083,0.148605288023338,0.614809777841023
0.49127510891722,0.0825294352147796,0.652390878010204
0.412161356153233,0.012571296213481,0.537698024895417
0.493436996788653,0.168230672543323,0.505158145768816
0.425113395574573,0.0800503595059556,0.519318283809254
0.629048887007272,0.40802323162628,0.302627625606301
0.560180613912513,0.162301137507466,0.477770057512524
0.661116533605484,0.0419637644213113,0.767383641019088
0.469219705556192,0.206203111833562,0.419311223572661
0.590125043778716,0.201510073465751,0.390956264661307
0.607432705051853,0.27985179897363,0.393494313091541
0.621660169635264,0.430382580246485,0.335084448608009
0.503336132473039,0.195189695847739,0.425589895276985
0.492971243009347,0.0649551635809409,0.549606002112052
0.626441311651245,0.103015413739832,0.763733832988138
0.584746456747676,0.102012537909734,0.585731649311022
0.524201615509237,0.168778091125464,0.434107346546138
0.631079764438192,0.16255658371214,0.868010814418324
0.57356119082737,0.23531115945373,0.527294454855642
0.568956363251041,0.292454452418671,0.37345346041433
0.891090237553249,0.655969474353517,0.376148395304951
0.542307432088762,0.256858002824582,0.421355406598262
0.610548197337903,0.0256882256299953,0.51124526905386
0.413970394457498,0.0490216076431687,0.556327717698608
0.756819836620837,0.48672515595868,0.388401508432728
0.571027643238434,0.073495140122908,0.8000277049492
0.442358925644506,0.0183502777443572,0.563083239849329
0.407691856683056,0.031606141225333,0.407258688129198
0.650663401870835,0.305424289677312,0.516535335025541
0.642413669243144,0.133054439281782,0.637960582486928
0.539903286718477,0.0408704654825671,0.680383536911991
0.595565482416153,0.101284873261572,0.471246663913895
0.605163909530656,0.395366345233729,0.261807544781074
0.394545641601929,0.135432261292446,0.387338724637248
0.422891947000112,0.109869589244195,0.329963021535317
1.06977049101872,0.807736691414853,0.22689040214896
0.684615335939825,0.232968953532465,0.821033960548156
0.394973823873577,0.104831041121104,0.407721894723307
0.527246909470319,0.238198127995334,0.506387108814179
0.545441041340305,0.088281359490328,0.609949817942794
0.507765009604087,0.292333591588344,0.365327155828676
0.493732443611677,0.166024239634284,0.473919353633508
0.443448294506572,0.0583327438847883,0.567787017676632
0.426811791798318,0.118960571855803,0.23058553134634
0.805153306722452,0.225632380105406,1.05922327030938
0.413073289147639,0.0732697406947844,0.438226865945219
0.558775724421637,0.162817009236928,0.613227021178681
0.422587866812183,0.146856353308878,0.377351895462964
0.54159963807692,0.0984709541226194,0.580727520511178
0.743251962340664,0.223171149386758,1.01606355283259
0.694000415012967,0.470710538296762,0.386966058372969
0.564966385248906,0.119303297626203,0.422619788603175
0.651052254411659,0.0789762081459193,0.858231579060909
0.461273992134936,0.123705242023806,0.528650093122729
0.377580879448644,0.109890639586124,0.42295602079323
0.599950133725638,0.380881037760576,0.287829788253843
0.559456790296487,0.183820431535655,0.366919562946985
0.592213367719497,0.255590544890715,0.458382826744427
0.607713874657205,0.0583168171184798,0.631926371963047
0.430505282473759,0.275978627153916,0.278580485990569
0.746891515855781,0.339368393265355,0.453961890348885
0.581512485215375,0.0371965766373903,0.508268796348334
0.646820966198718,0.256936395149839,0.506479988331275
0.469953885807492,0.136659811634815,0.608134335340169
0.596409171741666,0.309343350355012,0.438947630656874
0.667640101867934,0.247549862342163,0.416334914072529
0.586005355486642,0.00325424752152936,0.64804494395994
0.521831286477981,0.250602286350281,0.430284960260376
0.419848007409987,0.0462167588644358,0.553356016804862
0.465822329857725,0.0145962657272047,0.575353038651023
0.719135441929643,0.447041699771143,0.323400891838987
0.48247030347367,0.195488782283538,0.326619432498098
0.455294206259937,0.167526089307558,0.467777647032569
0.573907091715166,0.0111272156229403,0.638372141586132
0.709293132445013,0.487796687044225,0.325722673900699
0.347646781530088,0.0685174997840032,0.381686540892312
0.587816240778748,0.308340298569527,0.329040941586747
0.562091940136384,0.117859798893612,0.706256644852035
0.506553747103232,0.186718500195844,0.265320954984406
0.454139836754895,0.0614818061284297,0.563346760244577
0.568253629266738,0.0162956183601295,0.301265524107039
0.733430575829045,0.0872173377383494,0.802530902409084
0.453655702686543,0.207806915464346,0.376638133373911
0.509372503263022,0.123410260616297,0.443640777112814
0.707915659613224,0.48965668271985,0.246307630453841
0.693888784909133,0.427905423216228,0.27894428704246
0.960945122685258,0.73053688020155,0.248030712853479
